,age,decile_score,priors_count,days_in_jail,c_days_from_compas,is_violent_recid,is_recid,Female-African-American,Female-Asian,Female-Caucasian,Female-Hispanic,Female-Native-American,Female-Other,Male-African-American,Male-Asian,Male-Caucasian,Male-Hispanic,Male-Native-American,Male-Other
4113,27,3,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4114,28,10,16,29.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
4115,30,2,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4116,32,7,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4117,27,4,5,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4118,21,5,1,2.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
4119,21,5,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4120,34,3,0,62.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
4121,24,9,7,199.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4122,32,1,0,19.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4123,38,6,5,41.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
4124,56,1,3,14.0,28.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4125,44,1,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4126,31,5,1,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4127,25,7,6,24.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4128,20,5,0,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4129,35,5,1,1.0,4272.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4130,33,4,1,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4131,24,3,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4132,40,2,2,3.0,7.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
4133,27,9,9,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4134,21,3,2,0.0,12.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4135,38,5,9,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4136,20,6,0,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4137,30,3,9,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4138,36,6,9,19.0,0.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
4139,23,9,2,7.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4140,39,10,21,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4141,32,6,3,0.0,653.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4142,29,6,3,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4143,58,1,2,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4144,23,7,2,35.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
4145,23,8,3,26.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
4146,68,2,5,0.0,4.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4147,26,5,2,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4148,51,4,0,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4149,25,2,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4150,40,9,5,55.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4151,51,5,14,7.0,11.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4152,27,5,2,15.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4153,49,5,11,32.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4154,36,1,0,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
4155,28,7,5,6.0,183.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4156,20,3,0,3.0,5.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4157,21,10,2,86.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4158,31,2,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4159,57,1,0,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4160,61,3,8,30.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
4161,35,1,3,9.0,23.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
4162,54,6,3,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4163,39,3,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4164,24,7,1,33.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4165,29,4,0,1.0,1.0,1,1,False,False,False,True,False,False,False,False,False,False,False,False
4166,48,9,8,11.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4167,30,7,6,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4168,26,10,10,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4169,36,5,2,0.0,1219.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4170,37,9,12,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4171,26,6,4,45.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4172,29,10,7,8.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4173,26,6,1,29.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4174,60,1,2,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4175,27,7,2,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4176,41,7,16,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4177,22,6,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4178,28,7,3,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4179,33,6,13,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4180,28,2,2,125.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4181,55,1,0,1.0,2.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
4182,21,8,6,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4183,28,3,2,1.0,1.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
4184,22,2,0,0.0,1.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
4185,29,7,6,67.0,2.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
4186,45,1,5,1.0,233.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4187,24,8,2,49.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4188,50,1,12,1.0,22.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4189,24,6,1,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4190,47,2,1,49.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4191,57,1,1,0.0,1697.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4192,54,1,6,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4193,42,2,0,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4194,35,3,5,0.0,20.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4195,30,4,0,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4196,53,1,1,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4197,31,3,2,2.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4198,83,1,4,0.0,1423.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4199,46,6,15,0.0,119.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
4200,31,2,0,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4201,23,10,4,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
4202,47,4,9,64.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4203,31,6,4,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
4204,50,8,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4205,24,9,9,3.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4206,22,9,2,2.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4207,45,1,1,0.0,22.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
4208,30,2,2,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4209,30,8,5,5.0,30.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
4210,36,2,4,0.0,2588.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4211,43,10,22,26.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
4212,50,1,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4213,24,4,2,1.0,1.0,1,1,False,False,False,False,False,True,False,False,False,False,False,False
4214,42,5,3,0.0,3.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4215,29,7,1,13.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
4216,28,3,2,0.0,597.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
4217,31,1,0,1.0,0.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
4218,25,9,5,54.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4219,36,5,4,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4220,24,5,1,2.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4221,28,5,5,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4222,31,1,0,0.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
4223,23,4,0,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4224,29,6,4,7.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
4225,51,5,11,79.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4226,34,5,1,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4227,29,2,12,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4228,39,10,13,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4229,36,2,0,0.0,1.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
4230,59,6,15,14.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4231,23,8,3,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4232,31,8,15,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4233,53,1,0,1.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4234,34,7,12,34.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4235,63,1,1,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4236,21,4,0,0.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
4237,21,7,0,0.0,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
4238,47,9,28,33.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
4239,34,5,7,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4240,43,1,1,0.0,1385.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4241,58,5,4,0.0,0.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
4242,40,3,4,5.0,0.0,0,1,False,False,False,True,False,False,False,False,False,False,False,False
4243,36,8,16,8.0,8.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4244,23,4,0,1.0,1.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False
4245,34,2,5,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4246,56,2,13,6.0,13.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4247,52,1,0,0.0,6.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4248,56,2,0,6.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4249,37,1,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4250,50,1,0,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4251,25,2,1,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4252,22,5,0,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4253,43,1,0,0.0,0.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False
4254,30,2,1,35.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4255,29,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False
4256,24,2,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4257,29,8,7,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4258,27,3,3,0.0,19.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4259,24,4,0,0.0,2.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
4260,74,1,0,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4261,27,7,8,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
4262,37,2,1,0.0,1.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
4263,39,10,8,4.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4264,29,2,5,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4265,25,3,0,0.0,2.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4266,35,3,5,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4267,29,6,1,99.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4268,36,2,1,1.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4269,61,4,13,66.0,279.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4270,26,4,2,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
4271,28,5,1,0.0,1248.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4272,26,5,1,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
4273,39,6,11,1.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
4274,22,4,3,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
4275,28,3,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
