,age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,is_recid
4021,49,Male,1,0,Caucasian,1.0,1.0,0,0
4022,32,Male,4,9,African-American,57.0,60.0,0,0
4023,30,Male,4,10,African-American,1.0,0.0,1,1
4024,52,Male,1,0,Caucasian,1.0,1.0,0,0
4025,27,Female,10,1,African-American,0.0,1056.0,0,0
4026,34,Male,10,0,African-American,1.0,1.0,0,0
4027,55,Male,4,5,African-American,3.0,1.0,1,1
4028,37,Male,6,6,African-American,0.0,552.0,0,0
4029,33,Male,7,0,African-American,0.0,1.0,0,0
4030,22,Male,6,0,African-American,0.0,1.0,0,1
4031,27,Female,2,0,African-American,1.0,0.0,0,0
4032,20,Male,5,0,African-American,0.0,1.0,0,1
4033,33,Male,2,0,Caucasian,53.0,1.0,0,0
4034,26,Male,2,0,African-American,2.0,1.0,0,0
4035,29,Male,5,0,African-American,1.0,1.0,0,0
4036,32,Male,3,1,African-American,0.0,0.0,0,0
4037,37,Male,1,4,Caucasian,0.0,0.0,0,0
4038,31,Male,10,15,African-American,104.0,0.0,0,0
4039,29,Male,8,6,African-American,0.0,1.0,0,1
4040,31,Male,4,6,African-American,41.0,0.0,0,0
4041,36,Female,3,2,Caucasian,1.0,1.0,0,0
4042,35,Male,6,4,African-American,6.0,20.0,0,0
4043,37,Female,1,1,African-American,8.0,11.0,0,0
4044,34,Male,2,5,Caucasian,6.0,43.0,1,1
4045,20,Male,5,1,Caucasian,1.0,1.0,0,1
4046,50,Female,6,12,African-American,434.0,289.0,1,1
4047,24,Male,9,8,Caucasian,35.0,1.0,0,1
4048,29,Male,9,8,African-American,0.0,1.0,0,1
4049,45,Female,1,1,African-American,2.0,4.0,0,0
4050,34,Male,7,2,Caucasian,0.0,1.0,0,1
4051,70,Male,1,0,African-American,1.0,1.0,0,0
4052,26,Male,4,2,African-American,37.0,1157.0,0,0
4053,23,Male,9,4,African-American,3.0,1.0,0,0
4054,27,Male,4,5,Caucasian,2.0,12.0,0,0
4055,44,Male,6,6,Caucasian,118.0,1.0,0,1
4056,23,Male,3,2,African-American,100.0,0.0,1,1
4057,26,Male,5,0,African-American,0.0,1.0,0,0
4058,23,Female,6,2,Caucasian,0.0,1.0,0,0
4059,27,Male,9,3,African-American,7.0,0.0,0,1
4060,46,Female,2,1,Caucasian,25.0,2.0,1,1
4061,27,Female,5,1,African-American,26.0,0.0,0,0
4062,45,Male,2,7,Caucasian,1.0,1.0,0,0
4063,42,Male,5,1,African-American,7.0,12.0,0,0
4064,24,Female,5,3,Caucasian,0.0,1.0,0,1
4065,20,Male,8,2,African-American,2.0,1.0,0,1
4066,49,Male,4,3,Caucasian,0.0,0.0,0,0
4067,29,Male,9,8,Caucasian,78.0,146.0,0,1
4068,29,Male,2,0,Hispanic,1.0,0.0,0,0
4069,52,Female,1,1,Caucasian,3.0,8.0,0,0
4070,37,Male,1,4,Hispanic,1.0,0.0,1,1
4071,26,Male,3,1,African-American,7.0,1.0,0,1
4072,53,Male,1,15,African-American,80.0,1.0,0,1
4073,47,Male,1,1,Hispanic,17.0,27.0,0,0
4074,38,Male,8,0,African-American,749.0,1.0,0,1
4075,25,Male,6,1,African-American,1.0,1.0,0,0
4076,21,Male,10,1,African-American,5.0,1.0,1,1
4077,48,Male,1,0,African-American,1.0,0.0,0,0
4078,40,Female,2,1,Caucasian,0.0,55.0,0,0
4079,24,Female,3,0,Other,1.0,1.0,0,0
4080,22,Male,4,0,African-American,0.0,1.0,1,1
4081,36,Male,8,4,African-American,0.0,1.0,0,0
4082,38,Male,2,2,Caucasian,28.0,1.0,0,0
4083,23,Male,3,0,Other,3.0,0.0,0,1
4084,54,Male,1,2,Other,0.0,1.0,0,0
4085,24,Male,4,1,Hispanic,10.0,0.0,0,0
4086,44,Female,1,0,Caucasian,0.0,1.0,1,1
4087,23,Female,7,2,African-American,0.0,1.0,0,1
4088,64,Male,1,0,Caucasian,0.0,1.0,0,0
4089,38,Male,5,5,Caucasian,0.0,18.0,0,1
4090,45,Female,1,0,Other,0.0,1.0,0,0
4091,49,Male,5,1,African-American,5.0,1.0,0,0
4092,45,Female,7,3,African-American,0.0,6594.0,0,0
4093,33,Male,1,0,Asian,0.0,1.0,0,0
4094,44,Male,2,2,Hispanic,1.0,1.0,0,0
4095,51,Male,1,3,African-American,3.0,1.0,0,0
4096,50,Male,1,0,African-American,0.0,0.0,0,0
4097,33,Male,2,2,Caucasian,21.0,22.0,0,0
4098,54,Female,1,0,Caucasian,29.0,1.0,0,0
4099,28,Male,5,3,Hispanic,0.0,1.0,0,1
4100,33,Male,9,14,Caucasian,70.0,78.0,0,0
4101,42,Male,7,17,African-American,51.0,0.0,0,1
4102,34,Male,1,3,Caucasian,1.0,1.0,0,0
4103,38,Male,3,2,Caucasian,9.0,1.0,0,1
4104,21,Male,9,1,African-American,1.0,1.0,1,1
4105,33,Male,4,5,African-American,1.0,1.0,0,0
4106,32,Male,7,9,African-American,23.0,1.0,1,1
4107,45,Male,1,1,Caucasian,1.0,0.0,0,0
4108,30,Male,8,1,Caucasian,33.0,1.0,0,1
4109,29,Female,10,0,African-American,1.0,1.0,0,0
4110,44,Male,3,3,African-American,1.0,1.0,0,0
4111,51,Female,1,0,Caucasian,7.0,1.0,0,1
4112,28,Female,3,0,African-American,0.0,1.0,0,0
4113,27,Male,3,1,Caucasian,0.0,1.0,0,0
4114,28,Male,10,16,Hispanic,29.0,1.0,0,1
4115,30,Female,2,0,African-American,1.0,1.0,0,0
4116,32,Male,7,0,African-American,1.0,1.0,0,0
4117,27,Male,4,5,Caucasian,0.0,1.0,0,0
4118,21,Male,5,1,Hispanic,2.0,1.0,0,1
4119,21,Male,5,0,African-American,1.0,1.0,0,0
4120,34,Female,3,0,Caucasian,62.0,1.0,0,1
4121,24,Male,9,7,African-American,199.0,1.0,0,1
4122,32,Male,1,0,Caucasian,19.0,1.0,0,0
4123,38,Female,6,5,Caucasian,41.0,1.0,0,1
4124,56,Male,1,3,African-American,14.0,28.0,0,0
4125,44,Female,1,0,African-American,1.0,1.0,0,0
4126,31,Male,5,1,African-American,0.0,1.0,0,1
4127,25,Female,7,6,Caucasian,24.0,0.0,0,0
4128,20,Female,5,0,African-American,0.0,1.0,0,0
4129,35,Male,5,1,African-American,1.0,4272.0,0,0
4130,33,Male,4,1,African-American,0.0,1.0,0,1
4131,24,Male,3,0,African-American,1.0,1.0,0,0
4132,40,Female,2,2,Hispanic,3.0,7.0,0,0
4133,27,Male,9,9,African-American,0.0,0.0,0,1
4134,21,Female,3,2,African-American,0.0,12.0,0,0
4135,38,Male,5,9,African-American,1.0,1.0,1,1
4136,20,Male,6,0,Caucasian,1.0,1.0,0,1
4137,30,Male,3,9,African-American,1.0,1.0,0,1
4138,36,Male,6,9,Caucasian,19.0,0.0,1,1
4139,23,Male,9,2,African-American,7.0,1.0,0,1
4140,39,Male,10,21,African-American,0.0,1.0,0,1
4141,32,Male,6,3,African-American,0.0,653.0,0,0
4142,29,Male,6,3,Caucasian,0.0,1.0,0,1
4143,58,Male,1,2,Caucasian,0.0,1.0,0,1
4144,23,Male,7,2,Hispanic,35.0,1.0,0,0
4145,23,Male,8,3,Caucasian,26.0,1.0,1,1
4146,68,Female,2,5,African-American,0.0,4.0,0,0
4147,26,Female,5,2,Caucasian,0.0,0.0,0,0
4148,51,Male,4,0,African-American,1.0,1.0,1,1
4149,25,Male,2,0,African-American,0.0,1.0,0,0
4150,40,Male,9,5,African-American,55.0,1.0,0,1
4151,51,Male,5,14,African-American,7.0,11.0,0,0
4152,27,Male,5,2,African-American,15.0,1.0,0,1
4153,49,Male,5,11,African-American,32.0,1.0,0,1
4154,36,Male,1,0,Other,2.0,1.0,0,0
4155,28,Male,7,5,Caucasian,6.0,183.0,0,0
4156,20,Male,3,0,African-American,3.0,5.0,0,0
4157,21,Male,10,2,African-American,86.0,0.0,0,1
4158,31,Female,2,0,African-American,1.0,1.0,0,0
4159,57,Male,1,0,African-American,0.0,0.0,0,0
4160,61,Female,3,8,Caucasian,30.0,1.0,0,1
4161,35,Male,1,3,Hispanic,9.0,23.0,1,1
4162,54,Male,6,3,African-American,2.0,1.0,0,1
4163,39,Male,3,0,Caucasian,1.0,1.0,0,0
4164,24,Male,7,1,African-American,33.0,1.0,0,0
4165,29,Female,4,0,Hispanic,1.0,1.0,1,1
4166,48,Male,9,8,African-American,11.0,1.0,0,1
4167,30,Male,7,6,African-American,0.0,0.0,0,1
4168,26,Male,10,10,African-American,1.0,1.0,0,1
4169,36,Male,5,2,Caucasian,0.0,1219.0,0,0
4170,37,Male,9,12,African-American,0.0,1.0,0,1
4171,26,Male,6,4,African-American,45.0,1.0,1,1
4172,29,Male,10,7,African-American,8.0,0.0,0,1
4173,26,Male,6,1,African-American,29.0,1.0,0,1
4174,60,Male,1,2,African-American,0.0,1.0,0,0
4175,27,Male,7,2,Caucasian,0.0,1.0,0,1
4176,41,Male,7,16,African-American,1.0,1.0,0,1
4177,22,Male,6,1,Caucasian,0.0,1.0,0,0
4178,28,Male,7,3,African-American,0.0,0.0,0,0
4179,33,Male,6,13,African-American,0.0,1.0,0,1
4180,28,Male,2,2,African-American,125.0,1.0,0,1
4181,55,Male,1,0,Caucasian,1.0,2.0,1,1
4182,21,Male,8,6,African-American,0.0,1.0,0,1
4183,28,Male,3,2,Hispanic,1.0,1.0,1,1
4184,22,Female,2,0,Hispanic,0.0,1.0,0,0
4185,29,Female,7,6,Caucasian,67.0,2.0,0,1
4186,45,Male,1,5,African-American,1.0,233.0,0,0
4187,24,Male,8,2,African-American,49.0,1.0,0,1
4188,50,Male,1,12,African-American,1.0,22.0,0,1
4189,24,Male,6,1,African-American,1.0,1.0,1,1
4190,47,Male,2,1,African-American,49.0,1.0,0,0
4191,57,Male,1,1,Caucasian,0.0,1697.0,0,0
4192,54,Male,1,6,Caucasian,0.0,0.0,0,0
4193,42,Female,2,0,Caucasian,1.0,1.0,0,0
4194,35,Male,3,5,Caucasian,0.0,20.0,0,0
4195,30,Male,4,0,African-American,1.0,1.0,0,1
4196,53,Male,1,1,Caucasian,0.0,1.0,0,0
4197,31,Female,3,2,African-American,2.0,1.0,0,0
4198,83,Male,1,4,Caucasian,0.0,1423.0,0,0
4199,46,Male,6,15,Hispanic,0.0,119.0,0,0
4200,31,Male,2,0,African-American,1.0,1.0,0,1
4201,23,Male,10,4,Other,2.0,1.0,0,0
4202,47,Male,4,9,African-American,64.0,1.0,0,1
4203,31,Male,6,4,Hispanic,0.0,1.0,0,0
4204,50,Male,8,0,African-American,0.0,1.0,0,0
4205,24,Male,9,9,African-American,3.0,1.0,0,1
4206,22,Female,9,2,African-American,2.0,1.0,0,0
4207,45,Male,1,1,Hispanic,0.0,22.0,0,0
4208,30,Female,2,2,African-American,0.0,1.0,0,0
4209,30,Male,8,5,Other,5.0,30.0,0,1
4210,36,Male,2,4,African-American,0.0,2588.0,0,0
4211,43,Female,10,22,Caucasian,26.0,1.0,0,1
4212,50,Male,1,0,African-American,0.0,1.0,0,0
4213,24,Female,4,2,Other,1.0,1.0,1,1
4214,42,Female,5,3,Caucasian,0.0,3.0,0,0
4215,29,Female,7,1,Caucasian,13.0,1.0,0,1
4216,28,Female,3,2,Hispanic,0.0,597.0,0,0
4217,31,Male,1,0,Hispanic,1.0,0.0,0,0
4218,25,Male,9,5,African-American,54.0,1.0,1,1
4219,36,Male,5,4,African-American,1.0,1.0,0,0
4220,24,Male,5,1,African-American,2.0,1.0,0,1
4221,28,Male,5,5,Caucasian,0.0,0.0,0,0
4222,31,Male,1,0,Caucasian,0.0,1.0,1,1
4223,23,Male,4,0,African-American,3.0,1.0,0,0
4224,29,Male,6,4,Caucasian,7.0,1.0,1,1
4225,51,Male,5,11,African-American,79.0,1.0,0,1
4226,34,Male,5,1,African-American,1.0,1.0,0,0
4227,29,Male,2,12,African-American,0.0,0.0,0,1
4228,39,Male,10,13,African-American,1.0,1.0,0,1
4229,36,Female,2,0,Hispanic,0.0,1.0,0,0
4230,59,Male,6,15,African-American,14.0,1.0,0,1
4231,23,Male,8,3,African-American,0.0,1.0,1,1
4232,31,Male,8,15,African-American,1.0,1.0,0,0
4233,53,Male,1,0,Caucasian,1.0,0.0,0,0
4234,34,Male,7,12,African-American,34.0,1.0,0,0
4235,63,Female,1,1,African-American,0.0,1.0,0,0
4236,21,Male,4,0,Other,0.0,1.0,0,1
4237,21,Female,7,0,African-American,0.0,0.0,1,1
4238,47,Male,9,28,Caucasian,33.0,1.0,0,1
4239,34,Male,5,7,African-American,1.0,1.0,0,1
4240,43,Male,1,1,African-American,0.0,1385.0,0,0
4241,58,Male,5,4,Caucasian,0.0,0.0,1,1
4242,40,Female,3,4,Hispanic,5.0,0.0,0,1
4243,36,Male,8,16,African-American,8.0,8.0,0,1
4244,23,Female,4,0,African-American,1.0,1.0,1,1
4245,34,Male,2,5,African-American,0.0,1.0,0,1
4246,56,Male,2,13,Caucasian,6.0,13.0,0,0
4247,52,Female,1,0,Caucasian,0.0,6.0,0,0
4248,56,Male,2,0,African-American,6.0,1.0,0,0
4249,37,Female,1,0,African-American,1.0,1.0,0,0
4250,50,Female,1,0,Caucasian,1.0,1.0,0,0
4251,25,Male,2,1,African-American,0.0,1.0,0,1
4252,22,Male,5,0,African-American,0.0,1.0,1,1
4253,43,Female,1,0,Caucasian,0.0,0.0,1,1
4254,30,Male,2,1,Caucasian,35.0,1.0,0,0
4255,29,Male,1,0,Asian,0.0,1.0,0,0
4256,24,Male,2,0,Caucasian,0.0,1.0,0,0
4257,29,Male,8,7,African-American,0.0,1.0,1,1
4258,27,Female,3,3,Caucasian,0.0,19.0,0,0
4259,24,Female,4,0,Caucasian,0.0,2.0,0,0
4260,74,Female,1,0,African-American,0.0,1.0,0,0
4261,27,Male,7,8,African-American,0.0,1.0,1,1
4262,37,Male,2,1,Hispanic,0.0,1.0,0,1
4263,39,Male,10,8,African-American,4.0,0.0,0,1
4264,29,Male,2,5,Caucasian,0.0,0.0,0,0
4265,25,Male,3,0,African-American,0.0,2.0,0,1
4266,35,Female,3,5,African-American,0.0,1.0,0,0
4267,29,Male,6,1,African-American,99.0,1.0,0,1
4268,36,Male,2,1,Caucasian,1.0,0.0,0,0
4269,61,Male,4,13,African-American,66.0,279.0,0,1
4270,26,Male,4,2,Caucasian,1.0,1.0,0,0
4271,28,Male,5,1,African-American,0.0,1248.0,0,0
4272,26,Female,5,1,African-American,1.0,1.0,0,0
4273,39,Female,6,11,Caucasian,1.0,1.0,0,1
4274,22,Male,4,3,African-American,1.0,1.0,0,1
4275,28,Male,3,0,Caucasian,1.0,1.0,0,0
4276,51,Male,1,1,Caucasian,0.0,2.0,1,1
4277,35,Female,2,0,Hispanic,1.0,1.0,0,0
4278,23,Female,2,0,African-American,1.0,1.0,0,0
4279,29,Male,6,6,African-American,0.0,0.0,0,1
4280,20,Male,3,0,Other,1.0,1.0,0,1
4281,24,Male,9,1,African-American,6.0,1.0,0,1
4282,23,Female,4,2,Hispanic,1.0,1.0,0,0
4283,33,Female,7,5,African-American,186.0,1.0,0,0
4284,21,Male,3,1,Caucasian,0.0,1.0,0,1
4285,59,Male,1,3,Caucasian,2.0,4.0,0,0
4286,26,Male,4,4,Caucasian,2.0,0.0,1,1
4287,36,Male,1,0,Caucasian,0.0,1.0,0,1
4288,38,Male,1,2,Other,0.0,1.0,0,0
4289,19,Male,9,5,Caucasian,28.0,31.0,0,1
4290,28,Male,8,2,Hispanic,3.0,1.0,0,0
4291,23,Male,5,2,Hispanic,58.0,1.0,0,1
4292,21,Male,5,1,African-American,1.0,1.0,0,1
4293,52,Male,1,0,African-American,1.0,1.0,0,1
4294,56,Male,5,12,African-American,1.0,1.0,0,1
4295,40,Male,4,1,Caucasian,1.0,1.0,0,0
4296,48,Female,4,8,Caucasian,23.0,26.0,0,1
4297,24,Male,6,2,African-American,0.0,394.0,0,0
4298,26,Female,4,0,African-American,0.0,1.0,0,0
4299,59,Male,6,5,African-American,0.0,1782.0,0,0
4300,66,Male,1,1,Caucasian,4.0,14.0,0,1
4301,54,Female,4,6,African-American,1.0,1.0,0,0
4302,31,Male,7,4,Caucasian,26.0,1.0,1,1
4303,34,Male,3,0,Caucasian,0.0,1.0,1,1
4304,25,Male,9,9,African-American,84.0,1.0,0,1
4305,47,Male,4,2,Caucasian,6.0,7.0,0,0
4306,51,Male,8,12,African-American,0.0,1.0,1,1
4307,25,Male,3,1,Caucasian,1.0,24.0,0,0
4308,25,Male,2,0,Other,20.0,1.0,1,1
4309,31,Female,2,2,African-American,0.0,1.0,0,1
4310,44,Male,1,2,Hispanic,0.0,79.0,1,1
4311,36,Male,2,1,Caucasian,0.0,1.0,1,1
4312,77,Male,1,3,Caucasian,0.0,1738.0,0,0
4313,49,Male,1,0,Caucasian,1.0,1.0,0,0
4314,31,Male,7,0,African-American,0.0,1.0,0,0
4315,30,Male,3,1,Caucasian,0.0,1.0,0,0
4316,29,Male,9,3,African-American,0.0,1.0,0,1
4317,53,Female,5,6,Caucasian,10.0,1.0,0,1
4318,21,Male,9,1,African-American,456.0,1.0,1,1
4319,21,Male,4,0,African-American,0.0,1.0,0,0
4320,27,Female,5,1,African-American,0.0,1.0,0,1
4321,65,Female,1,0,African-American,0.0,1.0,0,0
4322,59,Female,1,0,Caucasian,0.0,1.0,0,0
4323,59,Male,1,0,African-American,1.0,1.0,0,0
4324,24,Male,7,0,African-American,3.0,1.0,0,0
4325,40,Male,1,0,African-American,1.0,1.0,0,0
4326,51,Male,1,0,African-American,2.0,1.0,0,1
4327,34,Male,9,10,African-American,0.0,1.0,1,1
4328,30,Male,2,1,Hispanic,1.0,1.0,0,1
4329,52,Male,1,1,African-American,0.0,1.0,0,0
4330,29,Male,4,1,Caucasian,33.0,40.0,0,1
4331,24,Male,9,15,African-American,4.0,31.0,1,1
4332,38,Male,3,2,African-American,2.0,1.0,1,1
4333,22,Female,8,0,African-American,0.0,6.0,0,0
4334,43,Male,5,0,African-American,3.0,1.0,0,0
4335,32,Male,9,5,Caucasian,55.0,0.0,0,1
4336,55,Male,1,0,African-American,1.0,1.0,0,0
4337,26,Male,2,2,African-American,8.0,1.0,0,1
4338,23,Male,2,1,Caucasian,0.0,1.0,0,0
4339,47,Female,1,0,Other,3.0,1.0,0,0
4340,28,Male,2,1,Caucasian,0.0,1.0,0,1
4341,27,Male,2,0,Hispanic,0.0,1.0,0,1
4342,61,Male,4,2,Hispanic,3.0,1.0,0,1
4343,26,Male,2,0,African-American,2.0,1.0,0,0
4344,41,Male,1,1,Hispanic,29.0,1364.0,0,0
4345,28,Female,5,1,Caucasian,0.0,0.0,0,1
4346,43,Male,5,0,African-American,1.0,1.0,0,1
4347,30,Male,4,3,Caucasian,70.0,167.0,0,0
4348,33,Male,7,21,African-American,6.0,6.0,0,1
4349,21,Male,3,0,Caucasian,0.0,1.0,0,0
4350,32,Female,1,0,Caucasian,1.0,2.0,0,0
4351,22,Male,4,1,African-American,0.0,0.0,0,1
4352,51,Male,1,3,African-American,0.0,0.0,0,0
4353,20,Male,10,2,African-American,129.0,1.0,0,1
4354,35,Male,3,2,Caucasian,1.0,1.0,0,0
4355,37,Female,1,3,African-American,29.0,1.0,0,0
4356,28,Male,7,0,African-American,0.0,3.0,0,1
4357,41,Male,5,3,Caucasian,1.0,1.0,0,1
4358,24,Male,8,0,African-American,1.0,1.0,1,1
4359,33,Female,4,3,African-American,2.0,1.0,0,0
4360,25,Male,8,4,African-American,0.0,1.0,0,1
4361,30,Female,6,4,Caucasian,29.0,1.0,0,0
4362,20,Male,7,1,African-American,6.0,0.0,0,1
4363,42,Female,1,1,African-American,1.0,10.0,0,0
4364,40,Female,7,15,African-American,65.0,0.0,1,1
4365,39,Male,4,0,African-American,0.0,1.0,0,1
4366,21,Male,7,0,African-American,3.0,0.0,0,0
4367,39,Male,2,2,Caucasian,1.0,2.0,0,1
4368,24,Male,2,0,Caucasian,0.0,0.0,0,0
4369,41,Male,1,0,African-American,0.0,1.0,0,0
4370,39,Male,4,1,African-American,1.0,1.0,0,0
4371,24,Female,8,3,African-American,0.0,2.0,0,0
4372,24,Female,4,1,African-American,0.0,23.0,0,0
4373,29,Male,2,0,African-American,1.0,1.0,0,1
4374,39,Male,10,35,African-American,3.0,45.0,0,0
4375,25,Male,5,2,Caucasian,11.0,13.0,0,1
4376,23,Female,6,0,Caucasian,1.0,1.0,0,1
4377,22,Male,10,1,African-American,0.0,0.0,0,1
4378,26,Female,7,4,Other,1.0,1.0,1,1
4379,26,Male,9,3,African-American,205.0,2022.0,0,1
4380,24,Female,6,3,African-American,2.0,1.0,0,1
4381,44,Male,5,0,African-American,34.0,1.0,0,0
4382,36,Male,2,1,Caucasian,18.0,19.0,0,1
4383,39,Male,8,10,Caucasian,1.0,1.0,0,1
4384,42,Male,4,0,Caucasian,0.0,1.0,0,0
4385,45,Male,1,1,Caucasian,1.0,2.0,0,0
4386,25,Male,10,7,African-American,20.0,1.0,1,1
4387,28,Female,9,7,Caucasian,144.0,244.0,0,0
4388,33,Male,2,0,Caucasian,5.0,1.0,0,0
4389,25,Male,3,0,Caucasian,3.0,1.0,0,0
4390,32,Male,4,5,African-American,9.0,10.0,0,0
4391,23,Male,7,0,African-American,3.0,1.0,0,0
4392,39,Male,5,0,Caucasian,1.0,1.0,0,0
4393,27,Male,8,12,African-American,1.0,1.0,1,1
4394,35,Female,7,4,Caucasian,1.0,1.0,0,0
4395,23,Male,5,1,African-American,2.0,58.0,0,0
4396,38,Female,1,0,African-American,0.0,0.0,0,0
4397,30,Male,2,4,African-American,7.0,10.0,0,0
4398,30,Male,5,1,Caucasian,28.0,1.0,0,0
4399,30,Female,8,0,Caucasian,0.0,0.0,0,0
4400,26,Male,10,18,African-American,197.0,1.0,0,1
4401,31,Male,2,2,African-American,2.0,1.0,0,1
4402,41,Female,2,1,Caucasian,0.0,35.0,0,0
4403,34,Male,2,0,Other,108.0,1.0,0,0
4404,25,Female,5,0,African-American,44.0,1.0,0,0
4405,26,Female,6,1,Caucasian,8.0,13.0,0,0
4406,38,Male,7,2,African-American,9.0,0.0,0,1
4407,37,Female,1,0,African-American,0.0,1.0,0,0
4408,34,Male,5,3,Caucasian,0.0,1.0,0,0
4409,44,Male,3,7,Hispanic,26.0,42.0,0,1
4410,38,Female,2,0,Hispanic,25.0,1.0,0,0
4411,31,Female,6,0,African-American,2.0,1.0,0,0
4412,29,Female,2,0,Caucasian,0.0,1.0,0,0
4413,20,Male,9,1,Caucasian,15.0,50.0,0,1
4414,22,Male,4,0,African-American,1.0,1.0,0,0
4415,51,Female,1,0,Hispanic,0.0,3.0,0,0
4416,24,Male,4,2,African-American,0.0,1.0,0,1
4417,47,Male,8,0,African-American,1.0,1.0,1,1
4418,36,Female,5,1,African-American,6.0,1.0,0,1
4419,21,Male,4,1,African-American,1.0,1.0,0,0
4420,25,Male,10,3,African-American,80.0,1.0,0,1
4421,23,Male,9,5,African-American,4.0,1.0,1,1
4422,23,Male,3,0,Other,0.0,1.0,0,0
4423,24,Female,10,0,Caucasian,0.0,2.0,0,0
4424,35,Male,2,2,Caucasian,2.0,1.0,0,1
4425,23,Female,4,0,Hispanic,0.0,2.0,0,0
4426,19,Female,4,0,African-American,1.0,1.0,1,1
4427,32,Male,1,0,Caucasian,5.0,1.0,1,1
4428,39,Female,1,0,Caucasian,0.0,3.0,1,1
4429,30,Male,9,12,African-American,9.0,0.0,0,1
4430,33,Male,7,2,African-American,258.0,1.0,0,0
4431,20,Male,3,0,Caucasian,0.0,1.0,0,1
4432,36,Female,2,0,Caucasian,0.0,1.0,0,0
4433,61,Male,1,1,Hispanic,81.0,81.0,0,0
4434,29,Male,8,8,African-American,2.0,1.0,0,1
4435,40,Female,2,0,Caucasian,0.0,0.0,0,0
4436,53,Male,7,4,African-American,1.0,4.0,0,0
4437,28,Female,2,0,Caucasian,0.0,1.0,0,0
4438,38,Male,2,2,Hispanic,29.0,1485.0,0,0
4439,27,Male,9,9,African-American,1.0,1.0,0,1
4440,55,Male,3,0,Caucasian,0.0,1.0,0,0
4441,22,Male,7,1,African-American,1.0,1.0,0,0
4442,34,Female,1,1,African-American,2.0,1.0,0,0
4443,55,Male,2,1,Caucasian,4.0,17.0,0,0
4444,24,Male,8,2,Hispanic,91.0,1.0,1,1
4445,47,Female,9,21,African-American,21.0,1.0,0,1
4446,41,Male,1,0,Other,0.0,0.0,0,0
4447,41,Male,3,0,Hispanic,0.0,2.0,0,0
4448,61,Male,3,12,African-American,241.0,1.0,0,0
4449,57,Male,1,3,African-American,1.0,0.0,0,0
4450,38,Female,3,2,Caucasian,0.0,1.0,0,0
4451,25,Male,4,13,Caucasian,5.0,0.0,0,1
4452,23,Male,2,0,African-American,0.0,1.0,1,1
4453,23,Male,5,3,Caucasian,9.0,1.0,0,0
4454,20,Male,3,0,African-American,0.0,1.0,0,0
4455,44,Male,8,1,Caucasian,1.0,1.0,0,0
4456,38,Female,1,1,Caucasian,1.0,23.0,0,0
4457,56,Male,2,5,African-American,597.0,1.0,0,1
4458,43,Male,2,2,Caucasian,5.0,0.0,0,1
4459,22,Male,3,0,African-American,149.0,2.0,0,1
4460,31,Male,9,6,African-American,53.0,54.0,0,1
4461,32,Male,1,0,Other,1.0,1.0,0,0
4462,29,Male,6,0,African-American,1.0,0.0,0,0
4463,22,Male,9,1,African-American,103.0,1.0,0,1
4464,23,Male,9,3,African-American,44.0,1.0,1,1
4465,24,Male,4,1,Caucasian,2.0,23.0,0,0
4466,45,Male,1,0,Other,1.0,0.0,0,0
4467,21,Male,9,2,African-American,1.0,1.0,0,0
4468,29,Female,2,0,African-American,1.0,0.0,0,0
4469,51,Female,4,0,Caucasian,1.0,1.0,0,1
4470,36,Male,2,2,Hispanic,1.0,1.0,0,1
4471,25,Male,3,1,African-American,0.0,0.0,0,0
4472,46,Male,3,13,Hispanic,141.0,1.0,0,0
4473,62,Male,8,22,African-American,33.0,0.0,0,1
4474,25,Male,4,0,African-American,0.0,1.0,0,1
4475,27,Male,2,2,Caucasian,1.0,1.0,0,0
4476,49,Male,2,0,African-American,0.0,1.0,0,1
4477,22,Female,9,3,Caucasian,2.0,1.0,0,1
4478,34,Female,10,9,Caucasian,0.0,18.0,0,1
4479,37,Male,1,1,Hispanic,2.0,1.0,0,0
4480,21,Male,3,0,Caucasian,1.0,1.0,1,1
4481,51,Male,1,3,Caucasian,0.0,88.0,0,1
4482,39,Female,5,2,Caucasian,0.0,1.0,0,1
4483,43,Male,3,8,African-American,1.0,1.0,0,1
4484,22,Male,6,0,African-American,0.0,0.0,0,1
4485,28,Female,7,4,African-American,2.0,1.0,0,0
4486,43,Male,9,0,Caucasian,0.0,1.0,0,1
4487,27,Male,8,7,Caucasian,0.0,3.0,0,1
4488,27,Male,2,0,Other,54.0,0.0,0,1
4489,31,Male,2,1,Caucasian,1.0,1.0,0,1
4490,28,Female,2,0,African-American,0.0,1.0,0,0
4491,58,Male,2,3,Caucasian,0.0,4.0,0,0
4492,22,Male,4,0,Caucasian,6.0,1.0,1,1
4493,21,Male,8,0,Hispanic,0.0,0.0,0,1
4494,31,Male,4,5,African-American,2.0,1.0,0,1
4495,33,Male,3,0,African-American,40.0,0.0,0,0
4496,26,Male,10,6,African-American,1.0,0.0,0,1
4497,23,Female,5,1,African-American,1.0,1.0,0,0
4498,32,Male,10,11,Caucasian,141.0,1.0,0,0
4499,57,Male,2,2,African-American,0.0,1.0,0,0
4500,22,Male,8,0,Caucasian,1.0,0.0,0,0
4501,35,Female,2,2,African-American,1.0,2.0,0,0
4502,47,Male,6,1,Caucasian,81.0,0.0,0,1
4503,35,Male,1,2,Hispanic,13.0,15.0,0,0
